检验日期	钢线线径	槽轮槽距	班次	单晶编号	验证类型	异常类型	线径	切割时间	切割刀号	切割机台	配方编码	前后排别	排别	成品电导率	成品PH值	成品浓度	成品浊度	成品温度	成品表面张力	成品COD	柠檬酸	置换量	离子液添加量	原液添加比例	清液池电导率	清液池PH	清液池浓度	清液池温度	清液池COD	喷淋流量	在线流量
2024/8/1	32	181.5	白班	CIPC2952407D5802D31N03	0.4-1.6	#N/A	0.032	45505.37177	N1B2082407310032	XQ-B2-08	G12-XXSD-110A	B2前排	B排	14.28	5.48	0.0128	57.6	24.9	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.66	5.37	0.0124	23.8	23562.5	37.58775	101.8743333
2024/8/3	32	181.5	白班	CIPC2952407D6002D11N05W	0.4-1.6	提料挂断线	0.032	45507.21713	N1B3132408020132	XQ-B3-13	G12-XXSD-110A	B3后排	B排	11.84	5.96	0.0124	54.2	25	28.1	23687.5	转换阶段	0.05	0.07	0.91	12.15	5.54	0.0123	23.9	23375	38.74234694	104.8959184
2024/8/7	32	181.5	夜班	CIPC2952407D6002D21Y04	0.4-1.6	断缝	0.032	45511.6038	N1B4152408070571	XQ-B4-15	G12-YS33-130-110	B4后排	B排	8.94	6.04	0.0129	56.1	24.5	28.1	24075	0	0.05	0.07	0.91	9.35	5.52	0.0126	23.5	23675	38.62177778	118.9766667
2024/8/5	32	181.5	夜班	CIPC2952407D6002D21Y05	0.4-1.6	跳线	0.032	45509.53727	N1B1022408050401	XQ-B1-02	G12-XXSD-110A	B1前排	B排	9.66	6.05	0.0128	58	24.9	28	23107.5	0	0.05	0.07	0.92	9.33	5.73	0.0124	24.9	22995	39.54928571	109.4781429
2024/8/3	32	181.5	白班	CIPC2952407D6302D12Y05W	0.4-1.6	断上下线	0.032	45507.05807	N1B1042408020182	XQ-B1-04	G12-XXSD-110A	B1前排	B排	11.87	5.99	0.0122	47	25.1	27.9	23595	转换阶段	0.05	0.07	0.91	12.49	5.5	0.0123	22.9	23252.5	38.671	104.678
2024/8/1	32	181.5	白班	CIPC2952407D6501D82Y03	0.4-1.6	#N/A	0.032	45505.36752	N1B1032407310042	XQ-B1-03	G12-XXSD-110A	B1前排	B排	14.28	5.48	0.0128	57.6	24.9	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.66	5.37	0.0124	23.8	23562.5	37.58775	101.8743333
2024/8/5	32	181.5	白班	CIPC2952407D6501D92V02	0.4-1.6	#N/A	0.032	45509.26131	N1B1032408040372	XQ-B1-03	G12-XXS	B1前排	B排	9.6	6.16	0.0128	61.6	25.7	28.1	23107.5	0	0.05	0.07	0.92	9.86	5.8	0.0123	23.9	22995	39.43753425	108.9364384
2024/8/5	32	181.5	夜班	CIPC2952407D6501D92V03	0.4-1.6	#N/A	0.032	45509.982	N1B2052408050362	XQ-B2-05	G12-XXSD-110A	B2前排	B排	9.21	6.11	0.0128	41.9	24.9	28	23630	0	0.05	0.07	0.91	9.13	5.72	0.0123	24.9	23565	39.61307692	110.7058462
2024/8/3	32	181.5	白班	CIPC2952407D6803D11Y02	0.4-1.6	#N/A	0.032	45507.26297	N1B1032408020202	XQ-B1-03	G12-XXSD-110A	B1前排	B排	12.37	5.9	0.0124	51.7	25.1	28.1	23687.5	转换阶段	0.05	0.07	0.91	12.18	5.46	0.0123	24.3	23375	38.77360825	105.0085567
2024/8/5	32	181.5	夜班	CIPC2952407D6803D21Y03	0.4-1.6	#N/A	0.032	45509.79653	N1B4102408050341	XQ-B4-10	G12-XXSD-100-TSI	B4后排	B排	9.09	6.19	0.0129	47.6	25.2	28.2	23630	0	0.05	0.07	0.91	9.24	5.68	0.0124	25.8	23565	39.58567164	109.988806
2024/8/7	32	181.5	白班	CIPC2952407D6902D01Y03	0.4-1.6	#N/A	0.032	45511.23836	N1B3102408060492	XQ-B3-10	1	B3后排	B排	9.66	5.95	0.0128	54.5	24.7	28.1	24130	0	0.05	0.07	0.91	8.98	5.48	0.0123	23.3	23982.5	39.0288	116.4796
2024/8/1	32	181.5	夜班	CIPC2952407D7102D12Y04	0.4-1.6	#N/A	0.032	45505.83361	N1B1032408010081	XQ-B1-03	G12-XXSD-110A	B1前排	B排	13.87	5.48	0.0128	52	24.1	27.9	23700	柠檬酸80g	0.06	0	0.91	13.31	5.42	0.0123	23.9	23475	38.01754386	102.6351754
2024/8/3	32	181.5	夜班	CIPC2952407D7102D22Y03	0.4-1.6	设备故障	0.032	45507.70273	N1B2042408030231	XQ-B2-04	G12-	B2前排	B排	10.76	6.13	0.0126	72	25.5	28.2	23385	0	0.05	0.07	0.91	11.26	5.62	0.0121	24.8	23195	38.93032609	105.6071739
2024/8/4	32	181.5	夜班	CIPC2952407D7202D11Y04	0.4-1.6	#N/A	0.032	45508.68942	N1B1052408040341	XQ-B1-05	G12-XXSD-110A	B1前排	B排	10.4	5.98	0.0127	49.7	25.4	28.2	23352.5	0	0.05	0.07	0.91	10.3	5.74	0.0123	25	23215	39.263	107.456
2024/8/1	32	181.5	白班	CIPC2952407D7402D12Y04	0.4-1.6	#N/A	0.032	45505.27738	N1B1072407310032	XQ-B1-07	G12-XXSD-110A	B1前排	B排	14.27	5.41	0.0128	51.2	24.8	28.2	23837.5	柠檬酸80g	0.06	0	0.91	13.66	5.37	0.0124	23.8	23562.5	37.51471074	101.7267769
2024/8/4	32	181.5	白班	CIPC2952407D7402D22Y03	0.4-1.6	#N/A	0.032	45508.14481	N1B3152408030222	XQ-B3-15	G12-XXSD-110A	B3后排	B排	10.65	5.97	0.0127	47.7	25.4	28.2	23262.5	0	0.05	0.07	0.92	10.89	5.57	0.0122	23.4	23105	39.16057471	106.273908
2024/8/8	32	181.5	夜班	CIPC2952407D7402D32N03	0.4-1.6	跳线	0.032	45512.73817	N1B4112408080651	XQ-B4-11	G12-YS33-130-110	B4后排	B排	8.57	5.96	0.013	53.7	25.4	27.8	24287.5	0	0.06	0.07	0.91	9.18	5.59	0.0127	23.2	24062.5	38.21625	121.3403125
2024/8/3	32	181.5	白班	CIPC2952407D7502D32N05W	0.4-1.6	断缝	0.032	45507.1306	N2B2092408020162	XQ-B2-09	G12-XXSD-110A	B2后排	B排	11.66	5.87	0.0123	60.9	25.9	28	23687.5	转换阶段	0.05	0.07	0.91	12.15	5.54	0.0123	23.9	23375	38.72070707	104.7858586
2024/8/7	32	181.5	夜班	CIPC2952407D7502D42Y05	0.4-1.6	#N/A	0.032	45511.66758	N1B1052408070611	XQ-B1-05	G12-XXSD-110A	B1前排	B排	9	6.02	0.013	69.2	25.1	28.2	24075	0	0.05	0.07	0.92	9.45	5.44	0.0126	24.5	23675	38.6225	119.7120455
2024/8/8	32	181.5	白班	CIPC2952407D7602D42Y03	0.4-1.6	#N/A	0.032	45512.31894	N1B1052408070672	XQ-B1-05	G12-XXSD-110A	B1前排	B排	8.62	5.98	0.013	60.3	25.1	27.9	24287.5	0	0.06	0.07	0.92	8.93	5.47	0.0127	23.8	24062.5	38.23918919	124.3575676
2024/8/1	32	181.5	白班	CIPC2952407D7702D42N04W	0.4-1.6	#N/A	0.032	45505.25182	N2B4072407310032	XQ-B4-07	G12-XXSD-110A	B4前排	B排	13.68	5.36	0.0128	44.2	24.5	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.66	5.37	0.0124	23.8	23562.5	37.51471074	101.7267769
2024/8/3	32	181.5	白班	CIPC2952407D7702D51N02	0.4-1.6	#N/A	0.032	45507.16058	N1B2082408020162	XQ-B2-08	G12-XXSD-110A	B2前排	B排	12.16	5.92	0.0123	43.4	23	28.1	23687.5	转换阶段	0.05	0.07	0.91	12.15	5.54	0.0123	23.9	23375	38.72070707	104.7858586
2024/8/7	32	181.5	夜班	CIPC2952407D7702D62Y02	0.4-1.6	#N/A	0.032	45511.78502	N1B2062408070561	XQ-B2-06	G12-XXSD-110A	B2前排	B排	8.6	6	0.013	66.4	25.1	28	24075	0	0.05	0.07	0.91	9.3	5.47	0.0126	23.8	23675	38.61813953	120.4872093
2024/8/6	32	181.5	白班	CIPC2952407D7702D62Y03	0.4-1.6	#N/A	0.032	45509.96029	N1B1032408050432	XQ-B1-03	G12-	B1前排	B排	9.21	6.11	0.0128	41.9	24.9	28	23630	0	0.05	0.07	0.91	9.13	5.72	0.0123	24.9	23565	39.61307692	110.7058462
2024/8/1	32	181.5	白班	CIPC2952407D7801D52N02	0.4-1.6	断缝	0.032	45505.44705	N1B3112408010041	XQ-B3-11	G12-YS33-130-110	B3后排	B排	13.71	5.4	0.0128	70.2	25.7	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.04	5.34	0.0124	24.1	23562.5	37.66352941	102.0247059
2024/8/3	32	181.5	夜班	CIPC2952407D7801D62N02	0.4-1.6	跳线	0.032	45507.74781	N1B1042408030241	XQ-B1-04	G12-X	B1前排	B排	10.92	6.04	0.0126	60.7	25.6	28.1	23385	0	0.05	0.07	0.92	11.26	5.62	0.0121	24.8	23195	38.93032609	105.6071739
2024/8/7	26	176.5	夜班	CIPC2952407D7801D72N03	0.4-1.6	改工艺	0.026	45511.86354	N1B2132408070541	XQ-B2-13	G12130-H26-FQ-27	B2后排	B排	9.5	5.99	0.013	67.6	26.6	28.1	24075	转换阶段	0.06	0.07	0.92	9.45	5.4	0.0126	23.9	23675	38.64404762	121.2135714
2024/8/5	32	181.5	夜班	CIPC2952407D7801D72N04	0.4-1.6	断缝	0.032	45509.95938	N1B4092408050362	XQ-B4-09	G12-XXSD-110A	B4后排	B排	9.21	6.11	0.0128	41.9	24.9	28	23630	0	0.05	0.07	0.91	9.13	5.72	0.0123	24.9	23565	39.61307692	110.7058462
2024/8/1	32	181.5	白班	CIPC2952407D8001D41N02F1	0.4-1.6	#N/A	0.032	45505.29037	N2B2092407310032	XQ-B2-09	G12-XXSD-110A	B2后排	B排	14.27	5.41	0.0128	51.2	24.8	28.2	23837.5	柠檬酸80g	0.06	0	0.91	13.66	5.37	0.0124	23.8	23562.5	37.51471074	101.7267769
2024/8/6	32	181.5	白班	CIPC2952407D8102D22Y03	0.4-1.6	跳线	0.032	45510.19718	N1B4092408050382	XQ-B4-09	G12-YS33-130-110	B4后排	B排	9.07	6.13	0.0127	43.9	25.3	28.1	23850	0	0.05	0.07	0.92	9.18	5.71	0.0122	24.3	23590	39.59129032	111.9004839
2024/8/5	32	181.5	白班	CIPC2952407D8601D62Y03	0.4-1.6	#N/A	0.032	45509.46032	N1B2022408050391	XQ-B2-02	G12-XXSD-110A	B2前排	B排	9.36	6.18	0.0128	55	25.5	28.1	23107.5	0	0.05	0.07	0.91	9.58	5.8	0.0124	24.4	22995	39.56169014	109.3176056
2024/8/5	32	181.5	白班	CIPC2952407D8601D62Y04	0.4-1.6	跳线	0.032	45509.34921	N1B1032408040382	XQ-B1-03	G12-XXSD-110A	B1前排	B排	9.53	6.14	0.0129	52.1	25.7	28.1	23107.5	0	0.05	0.07	0.91	9.91	5.86	0.0123	23.9	22995	39.51	109.1605556
2024/8/2	32	181.5	白班	CIPC2952407D8702D11N02	0.4-1.6	提料挂断线	0.032	45506.54718	N1B1032408020151	XQ-B1-03	G12-XXS	B1前排	B排	13.19	5.58	0.0128	66.7	25.2	28.1	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.41679245	103.8906604
2024/8/4	32	181.5	白班	CIPC2952407D8702D21N02W	0.4-1.6	#N/A	0.032	45508.40341	N1B2022408040291	XQ-B2-02	G12-XXSD-110A	B2前排	B排	10.35	5.99	0.0127	45.9	25	28.2	23262.5	0	0.05	0.07	0.91	10.41	5.62	0.0122	24.8	23105	39.32714286	106.7204762
2024/8/5	32	181.5	白班	CIPC2952407D8702D22Y03	0.4-1.6	#N/A	0.032	45509.52304	N1B3132408050341	XQ-B3-13	G12-YS33-130-110	B3后排	B排	9.66	6.05	0.0128	58	24.9	28	23107.5	0	0.05	0.07	0.92	9.33	5.73	0.0124	24.9	22995	39.54928571	109.4781429
2024/8/2	31	181.5	夜班	CIPC2952407D9001D32Y02	0.4-1.6	断缝	0.031	45506.80922	N1B3092408020111	XQ-B3-09	G12-XCL-GS	B3后排	B排	13.7	5.63	0.0128	85.8	25.5	28	23595	转换阶段	0.06	0.07	0.91	12.7	5.46	0.0123	23	23252.5	38.50067961	104.366699
2024/8/2	32	181.5	夜班	CIPC2952407D9001D32Y03	0.4-1.6	#N/A	0.032	45506.80344	N1B3132408020091	XQ-B3-13	G12-XXSD-110A	B3后排	B排	13.7	5.63	0.0128	85.8	25.5	28	23595	转换阶段	0.06	0.07	0.91	12.7	5.46	0.0123	23	23252.5	38.50067961	104.366699
2024/8/2	32	181.5	夜班	CIPC2952407D9001D32Y04	0.4-1.6	#N/A	0.032	45506.82641	N1B4122408020171	XQ-B4-12	G12-YS33-130-110	B4后排	B排	12.18	6	0.0128	77.6	26.2	28.1	23595	转换阶段	0.06	0.07	0.91	12.7	5.46	0.0123	23	23252.5	38.50067961	104.366699
2024/8/5	32	181.5	白班	CIPC2952407D9001D42Y02	0.4-1.6	#N/A	0.032	45509.60128	N1B4102408050321	XQ-B4-10	G12-XXSD-100-TSI	B4后排	B排	9.35	6.12	0.0128	52.6	25.5	28.1	23630	0	0.05	0.07	0.91	9.43	5.71	0.0124	24.7	23565	39.58753623	109.6426087
2024/8/2	32	181.5	夜班	CIPC2952407E0502D12N04	0.4-1.6	提料挂断线	0.032	45506.62637	N1B1042408020141	XQ-B1-04	G12-X	B1前排	B排	13.11	5.57	0.0128	61.1	25.3	28	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.42790476	104.0613333
2024/8/5	32	181.5	白班	CIPC2952407E0502D22Y04	0.4-1.6	断缝	0.032	45509.37058	N1B4142408040392	XQ-B4-14	G12-XXSD-110A	B4后排	B排	9.2	6.15	0.0128	57.4	25.6	28.1	23107.5	0	0.05	0.07	0.92	9.91	5.86	0.0123	23.9	22995	39.51	109.1605556
2024/8/5	32	181.5	白班	CIPC2952407E0801D62N03	0.4-1.6	跳线	0.032	45509.28492	N1B3112408040362	XQ-B3-11	G12-YS33-130-110	B3后排	B排	9.59	6.17	0.0128	56.4	25.4	28.2	23107.5	0	0.05	0.07	0.91	9.86	5.8	0.0123	23.9	22995	39.43753425	108.9364384
2024/8/1	32	181.5	夜班	CIPC2952407E0902D42Y03	0.4-1.6	#N/A	0.032	45506.04799	N1B3122408010112	XQ-B3-12	G12-YS33-130-110	B3后排	B排	13.74	5.45	0.0128	44.7	25.3	27.9	23700	柠檬酸80g	0.06	0	0.91	13.25	5.4	0.0123	24.5	23475	38.12705357	102.9322321
2024/8/1	32	181.5	白班	CIPC2952407E1002D02Y02	0.4-1.6	#N/A	0.032	45505.19565	N1B4132407310022	XQ-B4-13	G12-XCL-GS	B4后排	B排	14.52	5.39	0.0128	55.2	25.2	28.1	23837.5	柠檬酸100g	0.06	0	0.91	13.75	5.42	0.0124	23.9	23562.5	37.51471074	101.7267769
2024/8/7	32	181.5	白班	CIPC2952407E1002D12N02	0.4-1.6	断缝	0.032	45511.47309	N1B4142408070581	XQ-B4-14	G12-YS33-130-110	B4后排	B排	8.7	6	0.0128	65.6	24.6	28.3	24130	0	0.05	0.07	0.92	9.16	5.48	0.0124	23.4	23982.5	38.78808511	117.9129787
2024/8/5	32	181.5	白班	CIPC2952407E1002D12N03	0.4-1.6	#N/A	0.032	45509.32001	N1B3152408040312	XQ-B3-15	G12-YS33-130-110	B3后排	B排	9.53	6.14	0.0129	52.1	25.7	28.1	23107.5	0	0.05	0.07	0.91	9.86	5.8	0.0123	23.9	22995	39.43753425	108.9364384
2024/8/3	32	181.5	夜班	CIPC2952407E1301D62N02	0.4-1.6	断上线	0.032	45507.5741	N1B1072408030231	XQ-B1-07	G12-XXSD-110A	B1前排	B排	11.16	6.11	0.0126	71.1	25.6	28	23687.5	0	0.05	0.07	0.92	11.57	5.55	0.0122	23.8	23375	38.87425532	105.36
2024/8/3	32	181.5	夜班	CIPC2952407E1301D62N03	0.4-1.6	#N/A	0.032	45507.73024	N1B4092408030191	XQ-B4-09	G12-YS33-130-110	B4后排	B排	10.92	6.04	0.0126	60.7	25.6	28.1	23385	0	0.05	0.07	0.92	11.26	5.62	0.0121	24.8	23195	38.93032609	105.6071739
2024/8/6	32	181.5	白班	CIPC2952407E1502D22Y03	0.4-1.6	#N/A	0.032	45510.29536	N1B1052408050482	XQ-B1-05	G12-XXSD-110A	B1前排	B排	9.1	6.08	0.0128	50.2	25.7	28.1	23850	0	0.05	0.07	0.91	9.05	5.65	0.0123	23.8	23590	39.55098361	112.3252459
2024/8/7	32	181.5	白班	CIPC2952407E1502D22Y05	0.4-1.6	#N/A	0.032	45511.37177	N1B4142408060572	XQ-B4-14	G12-YS33-130-110	B4后排	B排	8.99	5.98	0.0129	57.3	24.9	28	24130	0	0.05	0.07	0.91	9.44	5.51	0.0124	23.9	23982.5	38.84	117.415625
2024/8/4	32	181.5	白班	CIPC2952407E1701D62N02	0.4-1.6	#N/A	0.032	45508.21663	N1B4112408030272	XQ-B4-11	G12-YS33-130-110	B4后排	B排	10.49	6.01	0.0126	51.3	25.1	28.3	23262.5	0	0.05	0.07	0.91	10.41	5.67	0.0123	24.5	23105	39.22988372	106.4166279
2024/8/4	32	181.5	白班	CIPC2952407E1701D62N03	0.4-1.6	#N/A	0.032	45508.34836	N1B2032408030322	XQ-B2-03	G12-XXSD-110A	B2前排	B排	10.31	6.02	0.0126	48.5	24.9	28.2	23262.5	0	0.05	0.07	0.92	10.41	5.62	0.0122	24.8	23105	39.32714286	106.7204762
2024/8/1	32	181.5	白班	CIPC2952407E1802D32N03	0.4-1.6	#N/A	0.032	45505.08398	N1B4102407310012	XQ-B4-10	G12-XXSD-110A	B4后排	B排	14.73	5.44	0.0128	58.1	25.6	28.1	23837.5	柠檬酸100g	0.06	0	0.91	13.75	5.42	0.0124	23.9	23562.5	37.51471074	101.7267769
2024/8/1	32	181.5	白班	CIPC2952407E1802D32N04	0.4-1.6	#N/A	0.032	45505.22801	N2B3082407310022	XQ-B3-08	G12-XXSD-110A	B3前排	B排	13.68	5.36	0.0128	44.2	24.5	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.75	5.42	0.0124	23.9	23562.5	37.51471074	101.7267769
2024/8/4	32	181.5	白班	CIPC2952407E2002D11Y05W	0.4-1.6	跳线	0.032	45508.02966	N1B2052408030222	XQ-B2-05	G12-XXSD-110A	B2前排	B排	10.98	6.05	0.0127	50	25.7	28.1	23385	0	0.05	0.07	0.91	11.56	5.65	0.0121	24.8	23195	39.13079545	106.135
2024/8/4	32	181.5	夜班	CIPC2952407E2103D12Y03	0.4-1.6	#N/A	0.032	45508.60284	N1B2042408040311	XQ-B2-04	G12-XXSD-110A	B2前排	B排	10.32	6.01	0.0127	45.6	25.8	28.1	23352.5	0	0.05	0.07	0.92	10.31	5.69	0.0122	25.4	23215	39.29345679	107.265679
2024/8/6	32	181.5	夜班	CIPC2952407E2201D52Y02	0.4-1.6	#N/A	0.032	45510.70737	N1B1052408060521	XQ-B1-05	G12-XXSD-110A	B1前排	B排	9.16	6.04	0.0128	58	25.5	28.1	24000	0	0.05	0.07	0.91	9.38	5.54	0.0124	23.5	23930	39.40303571	114.0742857
2024/8/6	32	181.5	白班	CIPC2952407E2201D52Y03	0.4-1.6	#N/A	0.032	45510.51363	N1B2062408060441	XQ-B2-06	G12-XXSD-110A	B2前排	B排	9.24	6.11	0.0128	44.8	25.5	28	23850	0	0.05	0.07	0.91	9.1	5.57	0.0123	23.8	23590	39.39637931	113.4415517
2024/8/6	32	181.5	白班	CIPC2952407E2201D52Y04	0.4-1.6	#N/A	0.032	45510.30591	N1B3132408050412	XQ-B3-13	G12-YS33-130-XQB	B3后排	B排	9.1	6.08	0.0128	50.2	25.7	28.1	23850	0	0.05	0.07	0.91	9.05	5.65	0.0123	23.8	23590	39.55098361	112.3252459
2024/8/6	32	181.5	白班	CIPC2952407E2201D52Y05	0.4-1.6	跳线	0.032	45510.33936	N1B4112408050452	XQ-B4-11	G12-YS33-130-110	B4后排	B排	9.16	6.13	0.0127	51	25.8	28	23850	0	0.05	0.07	0.91	9.22	5.73	0.0123	23.5	23590	39.5555	112.7638333
2024/8/1	32	181.5	夜班	CIPC2952407E2302D21N04W	0.4-1.6	#N/A	0.032	45505.65832	N1B2062408010061	XQ-B2-06	G12-XXSD-110A	B2前排	B排	13.28	5.51	0.0127	55	25.6	27.9	23700	柠檬酸80g	0.06	0	0.91	13.24	5.38	0.0124	24.8	23475	37.80153846	102.2742735
2024/8/3	32	181.5	白班	CIPC2952407E2302D32N02	0.4-1.6	#N/A	0.032	45507.4003	N1B4112408030211	XQ-B4-11	G12-YS33-130-110	B4后排	B排	11.26	5.92	0.0126	56	24.9	28.1	23687.5	转换阶段	0.05	0.07	0.92	12.18	5.46	0.0123	24.3	23375	38.82625	105.1232292
2024/8/3	32	181.5	白班	CIPC2952407E2302D32N03W	0.4-1.6	跳线	0.032	45507.46905	N1B2062408030201	XQ-B2-06	G12-XXSD-110A	B2前排	B排	11.22	6.1	0.0126	62.4	24.5	28.1	23687.5	转换阶段	0.05	0.07	0.91	11.57	5.55	0.0122	23.8	23375	38.84978947	105.2403158
2024/8/2	32	181.5	夜班	CIPC2952407E2701D82N02	0.4-1.6	#N/A	0.032	45506.832	N1B1012408020171	XQ-B1-01	G12-XXSD-110A	B1前排	B排	12.18	6	0.0128	77.6	26.2	28.1	23595	转换阶段	0.06	0.07	0.91	12.7	5.46	0.0123	23	23252.5	38.50067961	104.366699
2024/8/1	32	181.5	白班	CIPC2952407E2801D42N03	0.4-1.6	#N/A	0.032	45505.30659	N1B2042407310032	XQ-B2-04	G12-XXSD-110A	B2前排	B排	14.46	5.44	0.0128	57.1	24.8	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.66	5.37	0.0124	23.8	23562.5	37.51471074	101.7267769
2024/8/4	32	181.5	夜班	CIPC2952407E2801D52Y02	0.4-1.6	#N/A	0.032	45508.60377	N1B1022408040331	XQ-B1-02	G12-XXSD-110A	B1前排	B排	10.32	6.01	0.0127	45.6	25.8	28.1	23352.5	0	0.05	0.07	0.92	10.31	5.69	0.0122	25.4	23215	39.29345679	107.265679
2024/8/3	32	181.5	夜班	CIPC2952407E2902D01Y04	0.4-1.6	#N/A	0.032	45507.86417	N1B3122408030281	XQ-B3-12	G12-YS33-130-110	B3后排	B排	10.71	6.14	0.0127	68.2	25.5	28.1	23385	0	0.05	0.07	0.91	11.34	5.71	0.0121	24.6	23195	39.053	105.8648889
2024/8/7	32	181.5	白班	CIPC2952407E2902D12N02	0.4-1.6	#N/A	0.032	45511.55538	N1B1012408070611	XQ-B1-01	G12-XXSD-110A	B1前排	B排	8.52	6.06	0.0129	49.1	24.1	28	24130	0	0.05	0.07	0.91	9.4	5.49	0.0124	23.6	23982.5	38.72630435	118.4330435
2024/8/4	32	181.5	夜班	CIPC2952407E3002D12Y03	0.4-1.6	跳线	0.032	45508.77933	N1B1042408040311	XQ-B1-04	G12-XXSD-110A	B1前排	B排	10.21	6.05	0.0126	58.2	25.3	28.2	23352.5	0	0.05	0.07	0.92	10.13	5.64	0.0122	25.6	23215	39.25835443	107.6518987
2024/8/4	32	181.5	夜班	CIPC2952407E3002D12Y04	0.4-1.6	#N/A	0.032	45508.71759	N1B2022408040321	XQ-B2-02	G12-XXSD-110A	B2前排	B排	10.38	6.03	0.0128	45.9	24.9	28.2	23352.5	0	0.05	0.07	0.91	10.3	5.74	0.0123	25	23215	39.263	107.456
2024/8/4	32	181.5	夜班	CIPC2952407E3002D12Y05	0.4-1.6	#N/A	0.032	45508.75021	N1B4142408040331	XQ-B4-14	G12-YS33-130-110	B4后排	B排	10.21	6.05	0.0126	58.2	25.3	28.2	23352.5	0	0.05	0.07	0.92	10.13	5.64	0.0122	25.6	23215	39.25835443	107.6518987
2024/8/2	32	181.5	夜班	CIPC2952407E3101D32N02	0.4-1.6	#N/A	0.032	45506.56631	N1B1052408020151	XQ-B1-05	G12-XXSD-110A	B1前排	B排	13.19	5.58	0.0128	66.7	25.2	28.1	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.41679245	103.8906604
2024/8/1	32	181.5	夜班	CIPC2952407E3301D42N02	0.4-1.6	跳线	0.032	45505.6374	N1B2012408010061	XQ-B2-01	G12-XXSD-110A	B2前排	B排	14.1	5.46	0.0127	73.8	25.5	28	23700	柠檬酸80g	0.06	0	0.91	13.24	5.38	0.0124	24.8	23475	37.80153846	102.2742735
2024/8/1	32	181.5	夜班	CIPC2952407E3301D42N05W	0.4-1.6	#N/A	0.032	45505.96088	N1B4112408010092	XQ-B4-11	G12-YS33-130-110	B4后排	B排	13.44	5.46	0.0128	71.8	26.1	27.8	23700	柠檬酸80g	0.06	0	0.91	13.25	5.4	0.0123	24.5	23475	38.07522124	102.7824779
2024/8/10	28	176.5	夜班	CIPC2952407E3402D13Y05W	0.4-1.6	跳线	0.028	45514.67556	N2B2092408100581	XQ-B2-09	G12130-H26-FQ-27	B2后排	B排	8.59	6.05	0.0129	48.5	24.3	28.2	24607.5	0	0.06	0.07	0.85	8.57	5.7	0.0126	24.4	24150	36.38125	139.4025
2024/8/2	32	181.5	夜班	CIPC2952407E3802D02Y03	0.4-1.6	#N/A	0.032	45506.64944	N1B2012408020151	XQ-B2-01	1	B2前排	B排	13.37	5.6	0.0128	54.5	25.5	28.1	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.42790476	104.0613333
2024/8/2	32	181.5	白班	CIPC2952407E3802D02Y04	0.4-1.6	#N/A	0.032	45506.58113	N1B2062408020131	XQ-B2-06	G12-XXSD-110A	B2前排	B排	12.89	5.6	0.0128	42.7	25.8	28.1	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.41679245	103.8906604
2024/8/3	32	181.5	白班	CIPC2952407E3802D02Y05	0.4-1.6	断下线	0.032	45507.20412	N2B2102408020172	XQ-B2-10	G12-XXSD-110A	B2后排	B排	11.84	5.96	0.0124	54.2	25	28.1	23687.5	转换阶段	0.05	0.07	0.91	12.15	5.54	0.0123	23.9	23375	38.74234694	104.8959184
2024/8/6	32	181.5	夜班	CIPC2952407E3902D12Y03	0.4-1.6	#N/A	0.032	45510.67434	N1B4102408060431	XQ-B4-10	G12-XXSD-100-TSI	B4后排	B排	9.16	6	0.0128	61.5	25.7	28.1	24000	0	0.05	0.07	0.91	9.38	5.54	0.0124	23.5	23930	39.40303571	114.0742857
2024/8/4	32	181.5	白班	CIPC2952407E4002D12N03	0.4-1.6	#N/A	0.032	45508.32241	N1B1042408030282	XQ-B1-04	G12-XXSD-110A	B1前排	B排	10.31	6.02	0.0126	48.5	24.9	28.2	23262.5	0	0.05	0.07	0.92	10.42	5.66	0.0122	24.2	23105	39.29070588	106.5627059
2024/8/6	32	181.5	夜班	CIPC2952407E4002D22N02	0.4-1.6	跳线	0.032	45510.83053	N1B4092408060421	XQ-B4-09	G12-YS33-130-110	B4后排	B排	9.1	5.99	0.0128	64.3	26.1	28.1	24000	0	0.05	0.07	0.91	9.1	5.51	0.0124	22.8	23930	39.44545455	114.4389091
2024/8/6	32	181.5	白班	CIPC2952407E4002D22N03	0.4-1.6	跳线	0.032	45510.34045	N1B4092408050392	XQ-B4-09	G12-YS33-130-110	B4后排	B排	9.16	6.13	0.0127	51	25.8	28	23850	0	0.05	0.07	0.91	9.22	5.73	0.0123	23.5	23590	39.5555	112.7638333
